Time,WS,v_europeo_ifs,v_gfs,v_meteoblue,WD,d_europeo_ifs,d_gfs,d_meteoblue
2025-06-04 18:00:00,0.553,1.3,2.53,1.8027756,45.58,266,279,266.8202
2025-06-04 19:00:00,0.583,0.88,1.7,1.4,105.2,223,267,270.0
2025-06-04 20:00:00,1.435,1.23,0.64,1.2,146.2,168,231,270.0
2025-06-04 21:00:00,0.926,1.57,0.5,1.0049876,129.6,158,127,264.28943
2025-06-04 22:00:00,1.344,1.49,0.71,0.72801095,131.2,140,82,254.0546
2025-06-04 23:00:00,1.93,1.55,0.41,0.4,143.5,159,76,270.0
2025-06-05 00:00:00,1.937,2.01,1.0,0.2,149.8,176,180,270.0
2025-06-05 01:00:00,2.048,2.24,1.14,0.2,142.8,170,195,180.0
2025-06-05 02:00:00,2.629,2.26,1.3,0.31622776,144.9,174,176,161.56505
2025-06-05 03:00:00,2.454,2.03,1.46,0.28284273,156.0,164,164,135.0
2025-06-05 04:00:00,2.54,1.88,1.61,0.31622776,149.2,151,150,108.434944
2025-06-05 05:00:00,2.437,1.68,1.8,0.41231057,141.0,153,146,104.03624
2025-06-05 06:00:00,1.735,1.66,1.08,0.70710677,142.0,151,146,98.1301
2025-06-05 07:00:00,0.534,1.36,1.06,0.9,127.0,144,131,89.99999
2025-06-05 08:00:00,0.683,0.99,0.92,1.0,102.7,135,131,89.99999
2025-06-05 09:00:00,0.804,0.53,0.89,0.7,151.1,131,153,89.99999
2025-06-05 10:00:00,0.237,0.38,0.81,0.3,148.6,113,187,180.0
2025-06-05 11:00:00,0.965,0.25,0.5,1.0816654,160.9,90,270,236.30994
2025-06-05 12:00:00,0.894,0.29,1.25,1.9313208,348.2,329,299,248.7495
2025-06-05 13:00:00,0.8,0.71,1.57,2.570992,338.5,315,297,256.50427
2025-06-05 14:00:00,1.503,1.07,1.43,2.630589,10.33,323,282,261.25385
2025-06-05 15:00:00,1.689,1.1,1.66,2.4,339.3,330,303,270.0
2025-06-05 16:00:00,1.52,1.21,2.02,2.1023796,324.8,330,303,272.72632
2025-06-05 17:00:00,1.684,1.08,2.02,1.7262677,350.5,326,303,280.008
2025-06-05 18:00:00,0.039,0.89,2.01,1.264911,44.75,344,297,288.43497
2025-06-05 19:00:00,0.119,0.0,0.95,0.64031243,119.2,270,288,321.3402
2025-06-05 20:00:00,0.154,0.36,0.57,0.60827625,1.001,146,135,350.5377
2025-06-05 21:00:00,0.699,0.92,0.85,0.3,330.1,131,135,360.0
2025-06-05 22:00:00,0.785,0.78,0.64,0.2,273.3,117,129,360.0
2025-06-05 23:00:00,0.61,0.81,0.28,0.3,295.1,101,135,360.0
2025-06-06 00:00:00,0.115,0.81,0.32,0.4,18.0,101,252,360.0
2025-06-06 01:00:00,0.707,0.75,0.14,0.4,355.5,127,135,360.0
2025-06-06 02:00:00,0.452,0.5,0.41,0.3,328.3,127,284,360.0
2025-06-06 03:00:00,0.213,0.2,0.28,0.3,41.7,90,315,360.0
2025-06-06 04:00:00,0.51,0.22,0.32,0.31622776,30.77,63,18,18.434952
2025-06-06 05:00:00,0.079,0.47,1.39,0.44721362,116.7,32,291,26.565033
2025-06-06 06:00:00,0.21,0.58,0.32,0.7615773,27.03,31,72,23.198593
2025-06-06 07:00:00,0.253,0.86,0.92,0.98488575,54.37,36,347,23.962494
2025-06-06 08:00:00,0.041,1.17,1.0,1.7,146.6,47,360,360.0
2025-06-06 09:00:00,0.0,1.23,0.91,1.8027756,0.0,58,6,356.8202
2025-06-06 10:00:00,0.373,0.85,0.92,1.868154,16.99,90,13,344.4759
2025-06-06 11:00:00,0.642,1.53,1.5,2.418677,14.45,38,356,330.25513
2025-06-06 12:00:00,1.231,2.51,2.42,2.745906,18.49,5,336,326.88867
2025-06-06 13:00:00,0.867,3.06,4.11,2.7784889,3.716,345,319,329.7436
2025-06-06 14:00:00,1.183,2.85,3.64,2.376973,1.698,360,328,337.75098
2025-06-06 15:00:00,0.761,2.72,3.64,2.118962,349.1,7,328,340.70996
2025-06-06 16:00:00,0.286,2.41,4.04,1.8357561,359.9,355,318,330.64227
2025-06-06 17:00:00,0.515,2.2,3.55,1.4422206,14.74,348,320,326.30994
2025-06-06 18:00:00,0.366,2.08,2.86,0.89442724,63.49,336,324,333.43497
2025-06-06 19:00:00,0.733,1.14,1.72,0.60827625,63.86,308,324,9.462311
2025-06-06 20:00:00,0.521,0.3,0.82,0.5830952,101.3,270,346,30.963745
2025-06-06 21:00:00,0.662,0.57,0.7,0.5,112.0,128,360,53.130096
2025-06-06 22:00:00,1.181,1.2,0.81,0.7,154.0,138,353,89.99999
2025-06-06 23:00:00,1.143,1.72,0.73,0.8062258,174.8,126,16,97.125015
2025-06-07 00:00:00,2.016,2.08,0.45,0.7615773,161.0,125,27,113.19859
2025-06-07 01:00:00,2.25,2.02,0.2,0.9433981,155.6,134,270,122.00538
2025-06-07 02:00:00,1.95,1.65,0.2,1.3453624,169.2,145,180,131.98721
2025-06-07 03:00:00,1.126,1.11,0.6,1.4866068,156.5,144,90,132.27368
2025-06-07 04:00:00,0.003,0.96,0.51,1.3453624,171.3,152,101,138.01279
2025-06-07 05:00:00,1.847,1.32,1.44,1.3601471,170.3,155,124,143.97263
2025-06-07 06:00:00,1.887,1.5,1.64,1.3601471,166.9,159,142,143.97263
2025-06-07 07:00:00,1.27,1.72,1.71,1.421267,146.3,163,159,140.71059
2025-06-07 08:00:00,1.029,2.18,2.06,2.2847319,157.5,164,157,113.19859
2025-06-07 09:00:00,0.974,2.49,1.93,2.2825425,164.3,165,159,118.81079
2025-06-07 10:00:00,0.694,2.43,1.89,1.5231546,163.6,172,148,156.8014
2025-06-07 11:00:00,0.814,1.41,1.57,2.236068,118.9,163,153,190.30484
2025-06-07 12:00:00,1.096,0.9,1.0,2.624881,129.8,183,180,197.74467
2025-06-07 13:00:00,1.497,0.56,0.91,3.0463092,326.4,207,186,203.1986
2025-06-07 14:00:00,2.334,0.45,1.4,3.49285,330.3,270,184,203.62938
2025-06-07 15:00:00,2.267,1.12,1.0,3.9849718,347.0,249,217,197.52557
2025-06-07 16:00:00,0.906,1.8,1.7,4.197618,298.6,214,225,192.38075
2025-06-07 17:00:00,0.928,2.07,2.61,4.1593266,330.3,187,184,189.68878
2025-06-07 18:00:00,0.161,1.84,2.65,4.2296567,129.4,193,191,186.78897
2025-06-07 19:00:00,1.689,2.61,2.26,4.104875,153.4,192,193,177.20729
2025-06-07 20:00:00,1.403,3.22,2.63,3.2557642,146.6,186,189,169.38034
2025-06-07 21:00:00,0.432,3.41,3.03,2.6925821,129.8,177,172,164.9315
2025-06-07 22:00:00,1.239,2.86,3.23,2.4596748,150.7,175,164,153.43495
2025-06-07 23:00:00,1.486,2.84,3.01,2.385372,142.8,170,165,146.97614
2025-06-08 00:00:00,1.706,2.8,3.01,2.2203603,137.8,169,165,144.16235
2025-06-08 01:00:00,2.311,2.86,3.18,2.0808651,144.3,164,152,144.78241
2025-06-08 02:00:00,1.419,2.61,3.05,2.0518284,138.1,163,157,136.97493
2025-06-08 03:00:00,1.096,2.51,2.75,2.0,148.8,167,147,126.869896
2025-06-08 04:00:00,1.543,2.41,2.73,1.8027756,127.2,174,152,123.69006
2025-06-08 05:00:00,1.334,2.64,2.51,1.8357561,125.6,165,157,119.35774
2025-06-08 06:00:00,0.816,2.58,2.78,1.7,114.5,165,150,118.07248
2025-06-08 07:00:00,2.084,2.58,2.46,1.7888545,127.4,171,153,116.56505
2025-06-08 08:00:00,1.402,2.69,2.42,2.3086793,128.3,165,156,107.650116
2025-06-08 09:00:00,1.583,2.66,2.75,1.8384776,124.5,164,147,112.380135
2025-06-08 10:00:00,1.013,1.47,2.51,1.3453624,141.3,162,151,138.01279
2025-06-08 11:00:00,0.743,1.77,2.21,1.3341664,334.9,172,162,192.99461
2025-06-08 12:00:00,1.117,1.06,2.02,2.3323808,340.6,131,171,210.96376
2025-06-08 13:00:00,1.252,0.53,2.31,3.310589,321.9,131,175,205.01689
2025-06-08 14:00:00,1.436,1.18,2.37,3.8600519,311.5,234,208,196.55707
2025-06-08 15:00:00,1.619,2.12,3.16,4.2579336,323.2,188,191,189.46233
2025-06-08 16:00:00,1.296,2.22,4.06,4.418144,319.7,172,190,185.19443
2025-06-08 17:00:00,1.366,2.22,4.46,3.905125,356.6,172,189,182.93567
2025-06-08 18:00:00,0.244,2.66,3.0,3.8,138.0,176,210,180.0
2025-06-08 19:00:00,0.585,3.1,2.72,3.354102,5.078,183,186,169.69516
2025-06-08 20:00:00,1.561,3.42,2.9,3.0675724,163.4,174,178,160.9744
2025-06-08 21:00:00,0.327,2.92,3.18,2.9068882,346.4,167,167,153.43495
2025-06-08 22:00:00,0.706,2.86,3.1,2.5553863,147.9,175,165,149.42078
2025-06-08 23:00:00,0.502,2.79,2.89,2.2472205,110.5,171,166,147.72435
2025-06-09 00:00:00,0.995,2.77,3.35,2.1260293,137.4,173,153,138.81407
2025-06-09 01:00:00,1.373,2.91,2.82,1.8439089,136.0,168,157,130.60129
2025-06-09 02:00:00,2.342,2.97,2.62,1.7204651,140.0,163,162,125.537674
2025-06-09 03:00:00,2.653,2.83,3.26,1.8027756,141.4,163,137,109.44003
2025-06-09 04:00:00,0.97,2.62,2.2,1.7720045,130.0,162,150,106.38954
2025-06-09 05:00:00,1.923,2.33,2.22,1.8384776,124.4,157,144,112.380135
2025-06-09 06:00:00,1.944,2.17,2.64,1.7888545,124.3,157,143,116.56505
2025-06-09 07:00:00,0.723,2.21,2.47,1.6643317,130.9,152,159,122.73523
2025-06-09 08:00:00,2.478,1.79,2.02,1.8027756,138.6,162,160,93.179825
2025-06-09 09:00:00,1.717,1.84,2.42,1.2369317,127.7,158,156,104.03624
2025-06-09 10:00:00,0.55,2.26,2.16,0.84852815,122.3,155,146,135.0
2025-06-09 11:00:00,1.623,1.6,1.14,1.0198039,351.7,141,165,191.30994
2025-06-09 12:00:00,1.911,0.2,0.67,1.6552945,330.0,360,207,205.01689
2025-06-09 13:00:00,1.223,0.65,0.57,2.2203603,314.7,302,225,215.83765
2025-06-09 14:00:00,0.882,1.12,0.73,2.5942245,307.2,190,254,207.55281
2025-06-09 15:00:00,1.11,1.27,0.61,2.5961509,313.2,135,261,195.64224
2025-06-09 16:00:00,0.955,1.12,0.42,2.3194828,301.3,117,225,187.43141
2025-06-09 17:00:00,0.002,0.65,0.81,1.9416487,306.9,90,300,191.88866
2025-06-09 18:00:00,0.118,0.62,0.89,1.8439089,13.17,194,297,192.52881
2025-06-09 19:00:00,0.057,1.68,0.4,1.5132746,72.42,170,180,172.40535
2025-06-09 20:00:00,0.688,2.34,0.71,1.2806249,112.4,160,225,141.34018
2025-06-09 21:00:00,1.128,2.46,1.25,1.2206556,126.8,167,151,124.99202
2025-06-09 22:00:00,0.373,1.71,1.24,1.3416408,141.8,159,166,116.56505
2025-06-09 23:00:00,1.62,2.06,1.75,1.3000001,136.7,151,149,112.61986
2025-06-10 00:00:00,1.204,2.27,2.22,1.2,126.5,147,144,89.99999
2025-06-10 01:00:00,1.744,1.92,1.88,0.92195445,123.8,152,155,77.47118
2025-06-10 02:00:00,0.673,1.41,2.2,0.72801095,147.7,157,141,74.054596
2025-06-10 03:00:00,1.455,1.1,1.72,0.72801095,119.8,156,126,74.054596
2025-06-10 04:00:00,1.17,0.65,0.92,1.0770329,123.5,148,131,68.19859
2025-06-10 05:00:00,1.64,0.45,0.22,1.2083046,129.8,153,63,65.55604
2025-06-10 06:00:00,1.866,0.35,0.57,0.82462114,124.7,135,315,75.96376
2025-06-10 07:00:00,1.569,0.52,0.8,0.9055385,131.0,107,270,96.34019
2025-06-10 08:00:00,1.713,0.25,0.72,2.4020824,131.4,101,236,92.38594
2025-06-10 09:00:00,1.368,0.14,1.34,2.0,128.2,135,117,89.99999
2025-06-10 10:00:00,0.511,0.57,0.67,1.104536,113.5,105,63,95.19443
2025-06-10 11:00:00,1.809,0.84,1.06,0.44721362,311.3,73,319,296.56506
2025-06-10 12:00:00,2.574,0.69,1.32,1.5297059,333.0,60,9,281.30994
2025-06-10 13:00:00,1.827,0.69,1.3,2.1377556,325.6,30,4,280.7843
2025-06-10 14:00:00,2.798,1.06,2.91,2.6683328,328.1,341,311,282.99463
2025-06-10 15:00:00,2.606,1.39,3.4,2.9529645,335.7,339,313,298.30078
2025-06-10 16:00:00,2.481,1.6,3.05,2.828427,339.3,346,328,315.0
2025-06-10 17:00:00,1.682,1.9,3.26,2.3323808,353.0,337,333,329.03625
2025-06-10 18:00:00,1.164,1.75,3.06,1.8384776,343.5,360,322,337.61987
2025-06-10 19:00:00,1.246,1.46,2.41,2.1,358.1,22,318,360.0
2025-06-10 20:00:00,1.739,1.9,1.3,2.433105,7.685,23,337,9.462311
2025-06-10 21:00:00,1.284,1.84,0.95,2.376973,1.903,33,18,14.620865
2025-06-10 22:00:00,1.168,2.8,0.85,2.1540658,22.44,22,45,21.801407
2025-06-10 23:00:00,0.869,3.04,0.61,2.0248456,25.26,9,351,20.224854
2025-06-11 00:00:00,1.048,3.02,0.72,2.109502,12.91,27,304,5.440323
2025-06-11 01:00:00,0.472,2.59,1.49,2.408319,30.38,25,312,355.23636
2025-06-11 02:00:00,1.137,2.5,2.2,2.5,14.88,358,321,360.0
2025-06-11 03:00:00,0.955,2.31,1.1,2.8160255,26.71,18,360,6.1154785
2025-06-11 04:00:00,0.737,2.35,1.34,2.8635643,1.971,38,27,12.094757
2025-06-11 05:00:00,1.085,2.83,1.73,3.0364454,24.1,36,10,17.241455
2025-06-11 06:00:00,2.021,3.51,2.02,3.1320918,5.108,28,9,16.69925
2025-06-11 07:00:00,1.284,3.75,2.02,3.0364454,17.28,31,9,17.241455
2025-06-11 08:00:00,1.24,3.91,3.73,5.189412,13.08,35,8,25.083572
2025-06-11 09:00:00,1.295,3.98,3.4,5.162364,12.49,39,14,21.595291
2025-06-11 10:00:00,1.827,3.81,4.22,5.557877,358.7,38,5,8.275894
2025-06-11 11:00:00,1.76,4.47,5.32,6.2,9.4,28,356,360.0
2025-06-11 12:00:00,2.003,4.97,6.86,6.802941,9.04,25,341,358.3153
2025-06-11 13:00:00,3.109,4.99,7.42,7.306162,5.039,11,346,357.64673
2025-06-11 14:00:00,3.211,6.06,8.54,7.632169,359.6,2,346,354.7376
2025-06-11 15:00:00,3.519,6.11,8.6,7.3552704,353.7,358,340,352.97162
2025-06-11 16:00:00,3.875,6.6,8.73,7.1449285,356.4,358,340,353.57126
2025-06-11 17:00:00,2.983,6.4,8.76,7.202777,3.116,1,346,358.40887
2025-06-11 18:00:00,4.283,5.47,8.68,7.3109508,359.4,9,352,3.1363678
2025-06-11 19:00:00,3.754,6.17,9.81,7.7317524,10.13,9,2,5.194412
2025-06-11 20:00:00,3.431,6.86,10.1,8.628442,3.512,8,1,4.653351
2025-06-11 21:00:00,3.913,8.22,10.11,9.102198,3.439,4,351,1.2590485
2025-06-11 22:00:00,3.225,6.68,12.28,9.108788,11.21,5,344,2.5168762
2025-06-11 23:00:00,2.729,5.85,12.43,9.304837,13.35,13,352,1.8475952
2025-06-12 00:00:00,2.94,5.16,13.19,10.107919,358.7,356,353,357.73206
2025-06-12 01:00:00,5.902,5.17,10.84,11.016352,348.5,334,355,356.87787
2025-06-12 02:00:00,6.935,6.73,6.71,11.994164,355.8,338,357,352.81573
2025-06-12 03:00:00,4.798,7.71,7.75,12.403628,346.7,347,336,352.58853
2025-06-12 04:00:00,6.688,9.33,9.96,12.757743,351.8,352,322,350.98068
2025-06-12 05:00:00,4.668,9.73,7.71,12.453513,355.5,351,314,348.41937
2025-06-12 06:00:00,1.51,8.87,6.83,11.479111,16.97,351,302,341.7229
2025-06-12 07:00:00,3.672,8.42,5.89,9.775479,358.6,336,310,329.2373
2025-06-12 08:00:00,2.105,4.11,8.11,5.5542774,1.303,297,330,293.33405
2025-06-12 09:00:00,2.17,3.43,5.69,4.0816665,355.4,301,329,300.96375
2025-06-12 10:00:00,2.202,5.17,5.01,2.9732137,15.15,337,334,312.27368
2025-06-12 11:00:00,1.335,4.01,3.89,2.7313,24.37,337,314,336.25052
2025-06-12 12:00:00,1.455,2.3,2.61,3.1400635,359.1,312,328,350.83765
2025-06-12 13:00:00,2.321,2.07,2.82,3.436568,4.649,8,17,351.63412
2025-06-12 14:00:00,2.389,2.51,4.0,3.8327537,336.2,13,37,344.876
2025-06-12 15:00:00,3.708,2.43,5.3,4.317406,331.2,9,54,346.6075
2025-06-12 16:00:00,0.669,2.67,5.58,4.2579336,5.816,352,57,350.5377
2025-06-12 17:00:00,0.63,1.54,3.83,3.733631,147.6,54,57,352.30396
2025-06-12 18:00:00,0.784,2.14,2.42,3.104835,128.7,53,52,345.0686
2025-06-12 19:00:00,1.244,1.15,1.66,2.863564,160.5,92,57,335.22485
2025-06-12 20:00:00,1.005,0.1,1.26,2.5632012,127.2,180,72,339.44397
2025-06-12 21:00:00,2.321,0.47,1.61,2.158703,144.3,212,83,346.6075
2025-06-12 22:00:00,2.937,0.25,2.09,1.6492423,144.6,169,107,345.96375
2025-06-12 23:00:00,2.75,0.1,1.65,1.104536,148.1,180,104,5.194412
2025-06-13 00:00:00,2.959,0.1,2.15,1.2041595,150.7,180,112,48.366455
2025-06-13 01:00:00,2.891,0.35,2.34,1.6492423,150.7,172,130,75.96376
2025-06-13 02:00:00,2.864,1.06,1.89,2.2,141.3,161,122,89.99999
2025-06-13 03:00:00,3.02,1.04,2.2,2.6076808,155.4,163,141,94.398705
2025-06-13 04:00:00,3.358,0.82,2.11,2.6476402,146.2,166,149,100.88553
2025-06-13 05:00:00,2.715,0.92,2.2,2.5632012,143.1,167,141,110.556046
2025-06-13 06:00:00,0.895,0.9,2.19,2.376973,124.2,161,137,112.249016
2025-06-13 07:00:00,2.679,1.03,2.12,2.376973,146.3,157,135,112.249016
2025-06-13 08:00:00,2.777,1.23,2.48,2.5317976,146.9,153,137,99.09027
2025-06-13 09:00:00,1.963,1.16,2.48,2.158703,142.5,155,140,103.392494
2025-06-13 10:00:00,2.206,1.22,2.16,1.3453624,153.3,161,146,131.98721
2025-06-13 11:00:00,0.841,0.71,1.46,1.4866068,159.4,135,164,199.65382
2025-06-13 12:00:00,1.405,0.11,1.3,2.408319,296.6,117,184,221.63354
2025-06-13 13:00:00,1.779,0.3,1.42,3.1144822,313.6,351,219,227.60257
2025-06-13 14:00:00,3.228,1.08,1.52,3.3970575,296.0,304,203,222.61406
2025-06-13 15:00:00,1.948,2.0,2.42,3.275668,294.4,267,218,211.26373
2025-06-13 16:00:00,1.615,2.71,2.73,3.1384711,296.1,232,208,202.47943
2025-06-13 17:00:00,1.137,3.05,3.67,3.008322,351.5,210,197,195.42216
2025-06-13 18:00:00,0.556,2.43,4.1,2.9614186,89.8,194,193,191.68936
2025-06-13 19:00:00,1.256,2.2,2.72,3.0,164.2,177,186,180.0
2025-06-13 20:00:00,1.275,2.38,2.3,2.886174,142.2,172,178,165.96376
2025-06-13 21:00:00,1.805,2.62,2.26,2.6000001,143.2,172,167,157.38013
2025-06-13 22:00:00,1.086,2.25,2.82,2.607681,117.6,181,157,147.52881
2025-06-13 23:00:00,1.785,2.46,3.3,2.3345237,138.3,175,145,136.7357
2025-06-14 00:00:00,1.261,2.54,3.08,2.2203603,130.2,170,144,125.83765
2025-06-14 01:00:00,2.638,2.47,3.0,2.0615528,144.1,162,143,112.83366
2025-06-14 02:00:00,1.743,2.21,2.55,2.109502,139.2,162,154,95.44032
2025-06-14 03:00:00,2.323,1.52,2.83,2.302173,142.4,157,138,87.510445
2025-06-14 04:00:00,1.928,0.78,2.86,2.3086793,130.8,153,126,85.03026
2025-06-14 05:00:00,1.955,0.45,2.56,2.4020824,135.1,153,121,87.61405
2025-06-14 06:00:00,1.881,0.47,2.19,2.6,135.5,148,137,89.99999
2025-06-14 07:00:00,2.06,0.99,2.16,2.7,136.5,139,124,89.99999
2025-06-14 08:00:00,2.425,0.78,1.75,3.4058774,138.6,153,156,86.63353
2025-06-14 09:00:00,1.479,0.59,1.71,3.206244,121.9,160,111,86.42367
2025-06-14 10:00:00,1.758,1.13,1.46,2.1213202,132.1,131,106,81.869896
2025-06-14 11:00:00,0.584,1.15,0.45,1.8867962,180.5,108,27,32.005356
2025-06-14 12:00:00,1.297,1.45,1.63,2.3537204,314.0,63,43,347.73523
2025-06-14 13:00:00,1.415,1.55,2.12,2.8178005,305.7,57,8,332.52557
2025-06-14 14:00:00,1.337,1.57,3.0,3.0413814,309.1,17,334,332.59244
2025-06-14 15:00:00,1.638,1.68,4.05,3.0083218,324.7,10,320,338.55228
2025-06-14 16:00:00,0.826,1.81,3.62,2.657066,289.3,355,321,340.20114
2025-06-14 17:00:00,0.308,1.7,2.73,2.3537204,14.09,358,332,347.73523
2025-06-14 18:00:00,0.31,1.06,1.68,1.9,103.4,45,343,360.0
2025-06-14 19:00:00,0.419,1.06,1.02,2.2135942,326.6,49,349,18.434952
2025-06-14 20:00:00,0.745,1.65,1.49,2.2847319,128.2,76,312,23.198593
2025-06-14 21:00:00,0.552,1.85,1.35,2.6832817,129.4,90,312,26.565033
2025-06-14 22:00:00,1.521,1.31,0.8,2.640076,127.6,18,360,24.623566
2025-06-14 23:00:00,1.13,1.5,1.14,2.7856774,130.3,26,38,21.037506
2025-06-15 00:00:00,0.352,2.24,1.08,3.0364454,117.4,51,34,17.241455
2025-06-15 01:00:00,0.76,2.15,0.82,3.1780496,142.6,65,346,12.724335
2025-06-15 02:00:00,0.42,2.44,1.14,3.49285,302.5,46,15,13.240509
2025-06-15 03:00:00,0.765,1.81,1.48,3.8600519,140.2,5,28,16.557053
2025-06-15 04:00:00,1.407,2.63,1.53,4.2720017,121.3,346,11,20.556046
2025-06-15 05:00:00,1.573,2.71,1.5,4.648656,127.0,355,4,18.824707
2025-06-15 06:00:00,0.627,2.56,1.6,4.850773,57.2,21,356,14.322708
2025-06-15 07:00:00,0.75,2.53,1.65,4.883646,126.2,30,14,10.619659
2025-06-15 08:00:00,0.689,3.19,1.62,3.992493,133.9,35,22,22.067886
2025-06-15 09:00:00,1.067,2.59,1.39,4.317406,115.3,50,21,13.392487
2025-06-15 10:00:00,0.69,2.92,1.43,5.3,132.9,13,12,360.0
2025-06-15 11:00:00,2.844,2.68,3.69,6.3198104,349.7,27,347,355.46222
2025-06-15 12:00:00,3.117,3.1,4.96,6.7742157,340.9,15,341,351.51105
2025-06-15 13:00:00,3.198,4.02,5.88,7.138627,345.8,6,342,348.69006
2025-06-15 14:00:00,3.288,4.25,6.71,7.2780495,344.7,1,343,347.3004
2025-06-15 15:00:00,2.01,4.3,7.32,7.531268,356.2,359,346,349.2869
2025-06-15 16:00:00,1.707,4.71,7.55,7.9630394,352.0,357,349,352.78574
2025-06-15 17:00:00,2.751,4.35,7.07,8.521151,354.7,3,352,355.96228
2025-06-15 18:00:00,1.729,4.26,5.89,9.508417,359.0,4,350,357.589
2025-06-15 19:00:00,2.262,4.95,5.36,10.2,359.4,8,351,360.0
2025-06-15 20:00:00,2.69,5.8,5.33,10.5,11.37,10,354,360.0
2025-06-15 21:00:00,3.429,5.08,5.51,10.104455,359.5,350,356,358.29865
2025-06-15 22:00:00,2.31,5.3,6.08,8.132035,290.5,360,351,343.5707
2025-06-15 23:00:00,0.459,5.3,6.65,6.407808,117.3,1,348,337.03622
2025-06-16 00:00:00,1.409,3.77,7.86,5.632051,151.7,5,353,353.88452
2025-06-16 01:00:00,2.488,0.54,7.76,4.7,165.9,248,338,360.0
2025-06-16 02:00:00,1.267,1.07,2.77,3.622154,172.6,143,311,6.340164
2025-06-16 03:00:00,2.872,3.53,2.42,3.352611,150.9,108,173,17.35402
2025-06-16 04:00:00,2.153,3.31,5.52,3.5341196,156.3,94,148,25.114822
2025-06-16 05:00:00,1.834,5.3,7.09,3.9446166,163.0,88,112,30.465546
2025-06-16 06:00:00,2.1,5.06,7.41,3.9661064,175.5,87,93,33.690063
2025-06-16 07:00:00,1.877,5.46,6.04,4.3416586,159.5,65,106,28.926407
2025-06-16 08:00:00,3.013,4.43,4.22,5.879626,150.3,79,76,48.447372
2025-06-16 09:00:00,2.205,4.03,5.46,6.3560996,148.3,65,82,24.145538
2025-06-16 10:00:00,1.846,3.32,4.31,6.846897,151.2,31,68,6.7098236
2025-06-16 11:00:00,0.323,2.97,4.72,6.4,183.9,45,69,360.0
2025-06-16 12:00:00,0.39,2.66,4.49,6.236986,188.2,41,58,347.96942
2025-06-16 13:00:00,1.51,2.64,4.04,6.5,192.0,71,48,337.38013
2025-06-16 14:00:00,0.993,2.13,4.5,6.621178,170.7,39,37,334.98312
2025-06-16 15:00:00,1.202,2.16,4.49,6.2265563,121.9,42,21,330.141
2025-06-16 16:00:00,2.245,2.17,3.5,5.6035705,148.8,29,2,325.1755
2025-06-16 17:00:00,1.176,2.23,3.04,4.4407206,119.7,34,351,324.16235
2025-06-16 18:00:00,0.832,2.05,1.79,2.8844411,128.8,34,333,326.30994
2025-06-16 19:00:00,1.221,1.09,1.36,1.746425,120.5,106,306,336.37064
2025-06-16 20:00:00,2.505,0.68,0.51,1.2,142.3,144,281,360.0
2025-06-16 21:00:00,2.32,0.38,0.95,1.2041595,133.5,157,108,48.366455
2025-06-16 22:00:00,2.91,1.66,1.21,1.7117243,149.1,123,114,83.29016
2025-06-16 23:00:00,1.301,1.68,1.63,2.0099752,114.7,127,133,95.71059
2025-06-17 00:00:00,1.727,1.18,1.63,2.2135942,123.9,126,137,108.434944
2025-06-17 01:00:00,2.88,1.24,1.7,2.1023796,140.7,133,135,115.34617
2025-06-17 02:00:00,1.658,1.2,1.56,1.8788295,137.1,132,140,115.20112
2025-06-17 03:00:00,3.089,0.96,1.42,1.7088008,142.8,129,129,110.556046
2025-06-17 04:00:00,3.503,0.93,1.28,1.4866068,149.1,126,129,109.653824
2025-06-17 05:00:00,2.823,0.78,1.48,1.5231546,144.1,135,118,113.19859
2025-06-17 06:00:00,1.859,0.57,1.34,1.4764823,142.7,142,117,118.30075
2025-06-17 07:00:00,2.635,0.39,1.28,1.6124516,148.8,140,129,119.74488
2025-06-17 08:00:00,3.035,0.76,1.28,2.570992,146.8,122,129,76.504265
2025-06-17 09:00:00,2.341,0.74,1.22,2.5495098,156.8,138,125,78.69006
2025-06-17 10:00:00,1.698,0.61,0.89,1.5811388,153.1,145,117,71.56504
2025-06-17 11:00:00,0.665,0.7,1.1,1.2,181.3,94,90,360.0
2025-06-17 12:00:00,0.214,1.31,0.6,1.555635,232.7,40,360,315.0
2025-06-17 13:00:00,1.195,1.69,2.56,2.1023796,0.288,12,301,295.3462
2025-06-17 14:00:00,1.974,1.75,2.36,2.1377556,329.9,357,324,280.7843
2025-06-17 15:00:00,1.965,1.94,2.48,1.3,325.1,348,317,270.0
2025-06-17 16:00:00,1.281,1.93,2.11,0.44721362,315.4,329,301,296.56506
2025-06-17 17:00:00,0.654,1.53,1.49,0.50990194,309.8,302,290,11.309921
2025-06-17 18:00:00,1.199,0.92,1.7,0.72801095,56.27,257,270,15.945404
2025-06-17 19:00:00,0.569,1.15,1.49,0.2,92.9,180,222,360.0
2025-06-17 20:00:00,1.045,1.07,1.71,0.6324555,151.2,152,187,198.43495
2025-06-17 21:00:00,1.001,1.49,2.19,1.4317821,134.3,160,156,192.09476
2025-06-17 22:00:00,0.308,2.28,2.4,1.9416487,102.2,154,163,191.88866
2025-06-17 23:00:00,1.064,2.77,2.67,1.9,142.3,146,167,180.0
2025-06-18 00:00:00,0.883,2.59,3.0,1.8439089,130.0,152,154,167.47119
2025-06-18 01:00:00,1.674,2.25,3.18,2.118962,131.5,159,152,160.70996
2025-06-18 02:00:00,1.228,1.75,3.14,2.147091,126.0,156,149,152.24146
